race_date,venue_code,race_no,lane,finish,is_win,is_top3,course_base_winrate,rank_num,age,weight,flying_count,late_count,avg_start_time,win_rate_all,win_rate_2,win_rate_3,local_win_rate,local_win_rate_2,local_win_rate_3,motor_2rate,boat_2rate
20260424,12,9,5,4.0,0.0,0.0,0.057,1,,,0,0,,,,,,,,,
20260424,12,9,3,3.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260424,12,9,2,1.0,1.0,1.0,0.154,2,21.0,54.1,0,0,0.15,5.03,30.77,43.96,0.0,0.0,0.0,25.0,37.5
20260424,12,9,4,5.0,0.0,0.0,0.087,1,,,0,0,,,,,,,,,
20260424,12,9,2,1.0,1.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260424,12,9,3,3.0,0.0,1.0,0.114,4,46.0,52.2,0,0,0.17,5.92,39.29,60.71,6.1,45.0,60.0,50.0,37.5
20260424,12,9,2,1.0,1.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260424,12,9,2,1.0,1.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260424,12,9,4,5.0,0.0,0.0,0.087,2,41.0,52.4,0,0,0.18,5.83,36.84,62.11,4.5,13.64,45.45,50.0,30.0
20260424,12,9,1,2.0,0.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260424,12,9,1,2.0,0.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260424,12,9,5,4.0,0.0,0.0,0.057,3,34.0,54.0,1,0,0.15,6.67,52.44,71.95,6.0,57.14,57.14,28.57,30.0
20260424,12,9,3,3.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260424,12,9,1,2.0,0.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260424,12,9,6,6.0,0.0,0.0,0.033,2,23.0,52.0,1,0,0.18,2.37,8.64,11.11,1.67,0.0,11.11,21.74,25.0
20260424,12,9,4,5.0,0.0,0.0,0.087,1,,,0,0,,,,,,,,,
20260424,12,9,6,6.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260424,12,10,1,1.0,1.0,1.0,0.555,3,45.0,52.0,1,0,0.16,5.85,34.96,61.79,5.48,37.66,55.84,22.22,34.78
20260424,12,10,3,2.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260424,12,10,3,2.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260424,12,10,2,3.0,0.0,1.0,0.154,2,38.0,54.2,0,0,0.18,3.69,13.79,31.03,4.13,16.67,37.5,36.84,31.58
20260424,12,10,5,4.0,0.0,0.0,0.057,1,,,0,0,,,,,,,,,
20260424,12,10,4,5.0,0.0,0.0,0.087,1,,,0,0,,,,,,,,,
20260424,12,10,3,2.0,0.0,1.0,0.114,4,42.0,51.0,0,0,0.12,6.74,50.0,65.67,6.4,40.3,58.21,18.75,29.41
20260424,12,10,2,3.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260424,12,10,2,3.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260424,12,10,4,5.0,0.0,0.0,0.087,2,40.0,51.0,1,0,0.17,3.7,19.75,25.93,4.08,25.0,41.67,66.67,31.25
20260424,12,10,1,1.0,1.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260424,12,10,6,6.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260424,12,10,5,4.0,0.0,0.0,0.057,2,34.0,54.2,0,1,0.15,4.0,16.13,32.26,4.06,31.25,31.25,62.5,18.75
20260424,12,10,5,4.0,0.0,0.0,0.057,1,,,0,0,,,,,,,,,
20260424,12,10,6,6.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260424,12,10,6,6.0,0.0,0.0,0.033,3,24.0,53.3,0,0,0.15,4.29,14.29,42.86,7.4,60.0,80.0,38.89,11.76
20260424,12,10,3,2.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260424,12,10,3,2.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260424,12,11,1,5.0,0.0,0.0,0.555,4,39.0,49.6,1,0,0.15,5.04,34.15,47.56,6.0,27.78,61.11,12.5,23.53
20260424,12,11,6,4.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260424,12,11,6,4.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260424,12,11,2,2.0,0.0,1.0,0.154,2,28.0,51.2,1,0,0.19,4.84,26.47,48.53,2.0,0.0,11.11,37.5,33.33
20260424,12,11,1,5.0,0.0,0.0,0.555,1,,,0,0,,,,,,,,,
20260424,12,11,2,2.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260424,12,11,3,3.0,0.0,1.0,0.114,2,35.0,47.3,0,0,0.18,5.18,33.33,50.0,6.6,40.0,70.0,20.0,34.62
20260424,12,11,2,2.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260424,12,11,3,3.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260424,12,11,4,1.0,1.0,1.0,0.087,3,29.0,48.0,1,0,0.18,5.48,35.29,54.12,0.0,0.0,0.0,56.25,12.5
20260424,12,11,3,3.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260424,12,11,3,3.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260424,12,11,5,6.0,0.0,0.0,0.057,1,31.0,43.5,0,0,0.18,4.66,26.79,41.07,0.0,0.0,0.0,0.0,25.0
20260424,12,11,4,1.0,1.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260424,12,11,6,4.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260424,12,11,6,4.0,0.0,0.0,0.033,2,30.0,47.0,0,0,0.17,4.77,34.65,43.56,2.65,11.54,15.38,0.0,23.81
20260424,12,11,3,3.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260424,12,11,6,4.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260424,12,12,1,4.0,0.0,0.0,0.555,4,42.0,52.0,0,0,0.16,6.95,48.7,77.39,7.32,63.16,78.95,33.33,31.25
20260424,12,12,6,2.0,0.0,1.0,0.033,1,,,0,0,,,,,,,,,
20260424,12,12,5,1.0,1.0,1.0,0.057,1,,,0,0,,,,,,,,,
20260424,12,12,2,6.0,0.0,0.0,0.154,3,35.0,53.7,0,0,0.15,5.91,39.09,60.91,5.62,34.48,51.72,33.33,14.29
20260424,12,12,3,5.0,0.0,0.0,0.114,1,,,0,0,,,,,,,,,
20260424,12,12,1,4.0,0.0,0.0,0.555,1,,,0,0,,,,,,,,,
20260424,12,12,3,5.0,0.0,0.0,0.114,3,41.0,54.6,0,0,0.17,5.77,44.54,56.3,6.21,36.84,68.42,76.47,27.78
20260424,12,12,2,6.0,0.0,0.0,0.154,1,,,0,0,,,,,,,,,
20260424,12,12,2,6.0,0.0,0.0,0.154,1,,,0,0,,,,,,,,,
20260424,12,12,4,3.0,0.0,1.0,0.087,3,42.0,54.9,0,0,0.15,5.57,34.65,54.46,3.22,11.11,22.22,22.22,25.0
20260424,12,12,4,3.0,0.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260424,12,12,1,4.0,0.0,0.0,0.555,1,,,0,0,,,,,,,,,
20260424,12,12,5,1.0,1.0,1.0,0.057,3,35.0,57.1,1,0,0.15,5.53,38.37,54.65,6.2,40.0,80.0,35.29,7.69
20260424,12,12,1,4.0,0.0,0.0,0.555,1,,,0,0,,,,,,,,,
20260424,12,12,2,6.0,0.0,0.0,0.154,1,,,0,0,,,,,,,,,
20260424,12,12,6,2.0,0.0,1.0,0.033,4,45.0,52.2,1,0,0.15,6.3,49.51,65.05,6.46,35.71,78.57,14.29,60.0
20260424,12,12,1,4.0,0.0,0.0,0.555,1,,,0,0,,,,,,,,,
20260424,12,12,2,6.0,0.0,0.0,0.154,1,,,0,0,,,,,,,,,
20260424,01,1,1,2.0,0.0,1.0,0.555,2,23.0,52.0,1,0,0.17,5.73,33.73,59.04,5.43,28.57,57.14,22.73,32.97
20260424,01,1,5,3.0,0.0,1.0,0.057,1,,,0,0,,6.0,,,,,,,
20260424,01,1,5,3.0,0.0,1.0,0.057,1,,,0,0,,5.0,,,,,,,
20260424,01,1,2,1.0,1.0,1.0,0.154,2,44.0,55.9,1,0,0.16,4.85,24.32,41.89,3.18,5.88,17.65,35.63,30.49
20260424,01,1,5,3.0,0.0,1.0,0.057,1,,,0,0,,3.0,,,,,,,
20260424,01,1,5,3.0,0.0,1.0,0.057,1,,,0,0,,4.0,,,,,,,
20260424,01,1,3,4.0,0.0,0.0,0.114,2,55.0,52.0,0,0,0.18,5.21,32.04,47.57,5.11,42.11,42.11,31.46,20.69
20260424,01,1,1,2.0,0.0,1.0,0.555,1,,,0,0,,2.0,,,6.0,,,,
20260424,01,1,6,6.0,0.0,0.0,0.033,1,,,0,0,,6.0,,,5.0,,,,
20260424,01,1,4,5.0,0.0,0.0,0.087,1,47.0,68.9,0,0,,2.38,0.0,12.5,1.67,0.0,0.0,21.67,32.56
20260424,01,1,6,6.0,0.0,0.0,0.033,1,,,0,0,,6.0,,,6.0,,,,
20260424,01,1,6,6.0,0.0,0.0,0.033,1,,,0,0,,6.0,,,6.0,,,,
20260424,01,1,5,3.0,0.0,1.0,0.057,2,58.0,54.0,0,0,0.2,4.53,26.32,36.84,5.75,34.38,54.69,37.88,24.72
20260424,01,1,4,5.0,0.0,0.0,0.087,1,,,0,0,,1.0,,,,,,,
20260424,01,1,3,4.0,0.0,0.0,0.114,1,,,0,0,,3.0,,,,,,,
20260424,01,1,6,6.0,0.0,0.0,0.033,2,19.0,47.5,1,0,0.18,3.34,9.64,25.3,0.0,0.0,0.0,28.41,19.05
20260424,01,1,6,6.0,0.0,0.0,0.033,1,,,0,0,,6.0,,,6.0,,,,
20260424,01,1,5,3.0,0.0,1.0,0.057,1,,,0,0,,6.0,,,6.0,,,,
20260424,01,2,1,5.0,0.0,0.0,0.555,2,27.0,59.5,0,0,0.2,5.19,30.53,54.74,3.83,17.39,26.09,42.67,38.71
20260424,01,2,4,6.0,0.0,0.0,0.087,1,,,0,0,,4.0,,,5.0,,,,
20260424,01,2,3,4.0,0.0,0.0,0.114,1,,,0,0,,1.0,,,3.0,,,,
20260424,01,2,2,3.0,0.0,1.0,0.154,3,36.0,52.6,0,0,0.13,5.64,37.01,55.12,5.55,40.0,65.0,24.32,46.51
20260424,01,2,3,4.0,0.0,0.0,0.114,1,,,0,0,,1.0,,,3.0,,,,
20260424,01,2,2,3.0,0.0,1.0,0.154,1,,,0,0,,1.0,,,6.0,,,,
20260424,01,2,3,4.0,0.0,0.0,0.114,2,54.0,52.3,1,0,0.18,4.03,16.0,30.0,3.67,11.11,22.22,18.33,40.66
20260424,01,2,4,6.0,0.0,0.0,0.087,1,,,0,0,,1.0,,,,,,,
20260424,01,2,4,6.0,0.0,0.0,0.087,1,,,0,0,,5.0,,,,,,,
20260424,01,2,4,6.0,0.0,0.0,0.087,2,51.0,53.0,1,0,0.17,5.69,36.56,60.22,5.78,41.04,55.97,31.71,43.96
20260424,01,2,4,6.0,0.0,0.0,0.087,1,,,0,0,,4.0,,,,,,,
20260424,01,2,3,4.0,0.0,0.0,0.114,1,,,0,0,,2.0,,,,,,,
20260424,01,2,5,2.0,0.0,1.0,0.057,4,25.0,51.0,1,0,0.12,7.48,59.22,75.73,5.0,33.33,33.33,35.53,43.37
20260424,01,2,5,2.0,0.0,1.0,0.057,1,,,0,0,1.0,4.0,,,1.0,,,,
20260424,01,2,2,3.0,0.0,1.0,0.154,1,,,0,0,1.0,3.0,,,1.0,,,,
20260424,01,2,6,1.0,1.0,1.0,0.033,4,38.0,52.8,0,0,0.14,6.24,31.53,50.45,6.77,50.0,65.38,38.57,22.22
20260424,01,2,4,6.0,0.0,0.0,0.087,1,,,0,0,,1.0,,,3.0,,,,
20260424,01,2,2,3.0,0.0,1.0,0.154,1,,,0,0,1.0,1.0,,,2.0,,,,
20260424,01,3,1,1.0,1.0,1.0,0.555,2,33.0,51.0,0,0,0.14,5.23,35.79,52.63,4.89,33.33,50.0,24.24,26.74
20260424,01,3,6,5.0,0.0,0.0,0.033,1,,,0,0,,3.0,,,5.0,,,,
20260424,01,3,6,5.0,0.0,0.0,0.033,1,,,0,0,,2.0,,,4.0,,,,
20260424,01,3,2,2.0,0.0,1.0,0.154,4,38.0,52.0,0,0,0.17,6.83,49.11,68.75,6.32,46.43,67.86,26.67,21.18
20260424,01,3,2,2.0,0.0,1.0,0.154,1,,,0,0,,1.0,,,,,,,
20260424,01,3,4,4.0,0.0,0.0,0.087,1,,,0,0,,2.0,,,,,,,
20260424,01,3,3,6.0,0.0,0.0,0.114,2,52.0,54.2,0,0,0.18,4.44,20.0,42.22,4.22,18.33,38.33,56.72,37.78
20260424,01,3,2,2.0,0.0,1.0,0.154,1,,,0,0,,3.0,,,4.0,,,,
20260424,01,3,5,3.0,0.0,1.0,0.057,1,,,0,0,1.0,3.0,,,3.0,,,,
20260424,01,3,4,4.0,0.0,0.0,0.087,3,25.0,46.5,0,0,0.19,5.73,35.77,56.91,0.0,0.0,0.0,31.17,31.87
20260424,01,3,5,3.0,0.0,1.0,0.057,1,,,0,0,,2.0,,,6.0,,,,
20260424,01,3,4,4.0,0.0,0.0,0.087,1,,,0,0,,4.0,,,6.0,,,,
20260424,01,3,5,3.0,0.0,1.0,0.057,2,46.0,52.0,0,0,0.15,5.15,31.46,46.07,0.0,0.0,0.0,57.14,34.07
20260424,01,3,5,3.0,0.0,1.0,0.057,1,,,0,0,,1.0,,,5.0,,,,
20260424,01,3,1,1.0,1.0,1.0,0.555,1,,,0,0,,1.0,,,3.0,,,,
20260424,01,3,6,5.0,0.0,0.0,0.033,4,31.0,52.8,0,0,0.16,6.39,41.88,65.81,6.25,41.07,67.86,25.76,33.7
20260424,01,3,3,6.0,0.0,0.0,0.114,1,,,0,0,,5.0,,,,,,,
20260424,01,3,1,1.0,1.0,1.0,0.555,1,,,0,0,,2.0,,,,,,,
20260424,01,4,1,1.0,1.0,1.0,0.555,2,28.0,52.5,0,0,0.13,5.1,29.55,48.86,0.0,0.0,0.0,12.28,26.67
20260424,01,4,2,3.0,0.0,1.0,0.154,1,,,0,0,,3.0,,,6.0,,,,
20260424,01,4,2,3.0,0.0,1.0,0.154,1,,,0,0,,3.0,,,6.0,,,,
20260424,01,4,2,3.0,0.0,1.0,0.154,3,23.0,54.3,1,0,0.15,5.83,39.45,57.8,0.0,0.0,0.0,26.39,27.47
20260424,01,4,3,5.0,0.0,0.0,0.114,1,,,0,0,,5.0,,,1.0,,,,
20260424,01,4,5,2.0,0.0,1.0,0.057,1,,,0,0,,4.0,,,1.0,,,,
20260424,01,4,3,5.0,0.0,0.0,0.114,4,30.0,52.0,0,0,0.14,6.9,48.09,65.65,6.58,52.78,63.89,31.33,38.64
20260424,01,4,3,5.0,0.0,0.0,0.114,1,,,0,0,1.0,2.0,,,,,,,
20260424,01,4,3,5.0,0.0,0.0,0.114,1,,,0,0,,2.0,,,,,,,
20260424,01,4,4,4.0,0.0,0.0,0.087,4,46.0,53.2,0,0,0.15,5.97,36.0,63.0,6.19,34.04,65.96,35.53,33.7
20260424,01,4,4,4.0,0.0,0.0,0.087,1,,,0,0,,5.0,,,,,,,
20260424,01,4,1,1.0,1.0,1.0,0.555,1,,,0,0,,1.0,,,,,,,
20260424,01,4,5,2.0,0.0,1.0,0.057,2,49.0,52.2,0,0,0.18,5.02,30.3,46.46,4.35,23.53,41.18,32.58,26.14
20260424,01,4,1,1.0,1.0,1.0,0.555,1,,,0,0,,3.0,,,,,,,
20260424,01,4,5,2.0,0.0,1.0,0.057,1,,,0,0,1.0,2.0,,,,,,,
20260424,01,4,6,6.0,0.0,0.0,0.033,1,21.0,54.0,0,0,0.19,1.54,1.59,3.17,1.11,0.0,0.0,24.49,43.02
20260424,01,4,5,2.0,0.0,1.0,0.057,1,,,0,0,,3.0,,,5.0,,,,
20260424,01,4,4,4.0,0.0,0.0,0.087,1,,,0,0,,6.0,,,5.0,,,,
20260424,01,5,1,2.0,0.0,1.0,0.555,3,54.0,52.0,0,0,0.16,5.29,36.36,49.09,5.67,45.45,51.52,39.74,31.52
20260424,01,5,4,4.0,0.0,0.0,0.087,1,,,0,0,1.0,6.0,,,4.0,,,,
20260424,01,5,3,3.0,0.0,1.0,0.114,1,,,0,0,,6.0,,,3.0,,,,
20260424,01,5,2,6.0,0.0,0.0,0.154,2,60.0,52.0,0,0,0.18,4.41,21.18,37.65,5.11,33.33,33.33,33.75,42.86
20260424,01,5,2,6.0,0.0,0.0,0.154,1,,,0,0,,1.0,,,,,,,
20260424,01,5,1,2.0,0.0,1.0,0.555,1,,,0,0,,1.0,,,,,,,
20260424,01,5,3,3.0,0.0,1.0,0.114,4,40.0,53.5,0,0,0.18,6.41,45.0,70.83,6.75,53.57,75.0,34.09,31.11
20260424,01,5,1,2.0,0.0,1.0,0.555,1,,,0,0,,2.0,,,4.0,,,,
20260424,01,5,2,6.0,0.0,0.0,0.154,1,,,0,0,,2.0,,,2.0,,,,
20260424,01,5,4,4.0,0.0,0.0,0.087,2,40.0,53.4,0,0,0.15,5.27,30.63,53.15,6.12,45.45,63.64,20.69,46.81
20260424,01,5,1,2.0,0.0,1.0,0.555,1,,,0,0,,4.0,,,5.0,,,,
20260424,01,5,2,6.0,0.0,0.0,0.154,1,,,0,0,,1.0,,,5.0,,,,
20260424,01,5,5,5.0,0.0,0.0,0.057,2,44.0,55.9,1,0,0.16,4.85,24.32,41.89,3.18,5.88,17.65,35.63,30.49
20260424,01,5,5,5.0,0.0,0.0,0.057,1,,,0,0,,3.0,,,,,,,
20260424,01,5,5,5.0,0.0,0.0,0.057,1,,,0,0,,4.0,,,,,,,
20260424,01,5,6,1.0,1.0,1.0,0.033,4,34.0,52.5,0,0,0.15,6.53,37.39,54.78,0.0,0.0,0.0,42.42,28.89
20260424,01,5,3,3.0,0.0,1.0,0.114,1,,,0,0,,2.0,,,1.0,,,,
20260424,01,5,1,2.0,0.0,1.0,0.555,1,,,0,0,1.0,1.0,,,1.0,,,,
20260424,01,6,1,1.0,1.0,1.0,0.555,3,44.0,51.0,0,0,0.15,5.77,39.68,58.73,6.3,40.0,80.0,32.0,32.53
20260424,01,6,3,3.0,0.0,1.0,0.114,1,,,0,0,,5.0,,,2.0,,,,
20260424,01,6,2,2.0,0.0,1.0,0.154,1,,,0,0,,4.0,,,3.0,,,,
20260424,01,6,2,2.0,0.0,1.0,0.154,2,51.0,54.5,1,0,0.15,4.93,25.88,44.71,4.63,10.53,36.84,24.56,41.11
20260424,01,6,1,1.0,1.0,1.0,0.555,1,,,0,0,,4.0,,,2.0,,,,
20260424,01,6,1,1.0,1.0,1.0,0.555,1,,,0,0,,5.0,,,4.0,,,,
20260424,01,6,3,3.0,0.0,1.0,0.114,2,51.0,53.0,1,0,0.17,5.69,36.56,60.22,5.78,41.04,55.97,31.71,43.96
20260424,01,6,4,4.0,0.0,0.0,0.087,1,,,0,0,,4.0,,,,,,,
20260424,01,6,3,3.0,0.0,1.0,0.114,1,,,0,0,,2.0,,,,,,,
20260424,01,6,4,4.0,0.0,0.0,0.087,2,23.0,52.0,1,0,0.17,5.73,33.73,59.04,5.43,28.57,57.14,22.73,32.97
20260424,01,6,5,5.0,0.0,0.0,0.057,1,,,0,0,,6.0,,,,,,,
20260424,01,6,5,5.0,0.0,0.0,0.057,1,,,0,0,,5.0,,,,,,,
20260424,01,6,5,5.0,0.0,0.0,0.057,2,41.0,52.1,0,0,0.19,4.85,29.21,41.57,2.86,0.0,28.57,33.77,41.49
20260424,01,6,6,6.0,0.0,0.0,0.033,1,,,0,0,,3.0,,,,,,,
20260424,01,6,5,5.0,0.0,0.0,0.057,1,,,0,0,,4.0,,,,,,,
20260424,01,6,6,6.0,0.0,0.0,0.033,2,24.0,47.0,0,0,0.21,2.3,4.35,10.14,2.15,0.0,7.41,20.0,39.33
20260424,01,6,4,4.0,0.0,0.0,0.087,1,,,0,0,,5.0,,,6.0,,,,
20260424,01,6,6,6.0,0.0,0.0,0.033,1,,,0,0,,4.0,,,5.0,,,,
20260424,01,7,1,5.0,0.0,0.0,0.555,3,57.0,52.0,0,0,0.17,5.59,36.36,56.57,5.74,37.04,59.26,33.33,44.94
20260424,01,7,6,3.0,0.0,1.0,0.033,1,,,0,0,,5.0,,,4.0,,,,
20260424,01,7,6,3.0,0.0,1.0,0.033,1,,,0,0,,5.0,,,5.0,,,,
20260424,01,7,2,4.0,0.0,0.0,0.154,2,38.0,52.0,0,0,0.22,4.07,18.31,36.62,4.7,20.0,60.0,35.06,22.89
20260424,01,7,1,5.0,0.0,0.0,0.555,1,,,0,0,,6.0,,,,,,,
20260424,01,7,3,6.0,0.0,0.0,0.114,1,,,0,0,,3.0,,,,,,,
20260424,01,7,3,6.0,0.0,0.0,0.114,3,44.0,48.2,0,0,0.18,5.44,34.86,53.21,3.11,0.0,11.11,23.64,31.52
20260424,01,7,5,2.0,0.0,1.0,0.057,1,,,0,0,,6.0,,,3.0,,,,
20260424,01,7,6,3.0,0.0,1.0,0.033,1,,,0,0,,6.0,,,5.0,,,,
20260424,01,7,4,1.0,1.0,1.0,0.087,2,38.0,52.0,0,0,0.18,4.84,30.34,47.19,3.76,15.15,36.36,31.51,38.04
20260424,01,7,2,4.0,0.0,0.0,0.154,1,,,0,0,,2.0,,,,,,,
20260424,01,7,2,4.0,0.0,0.0,0.154,1,,,0,0,,2.0,,,,,,,
20260424,01,7,5,2.0,0.0,1.0,0.057,2,54.0,52.3,1,0,0.18,4.03,16.0,30.0,3.67,11.11,22.22,18.33,40.66
20260424,01,7,4,1.0,1.0,1.0,0.087,1,,,0,0,,1.0,,,,,,,
20260424,01,7,4,1.0,1.0,1.0,0.087,1,,,0,0,,5.0,,,,,,,
20260424,01,7,6,3.0,0.0,1.0,0.033,2,32.0,51.5,0,0,0.17,3.83,18.18,34.09,3.5,12.5,25.0,37.18,29.79
20260424,01,7,3,6.0,0.0,0.0,0.114,1,,,0,0,,5.0,,,4.0,,,,
20260424,01,7,4,1.0,1.0,1.0,0.087,1,,,0,0,,2.0,,,6.0,,,,
20260424,01,8,1,6.0,0.0,0.0,0.555,3,56.0,50.5,1,0,0.12,5.88,37.08,59.55,0.0,0.0,0.0,35.71,38.89
20260424,01,8,6,3.0,0.0,1.0,0.033,1,,,0,0,1.0,2.0,,,4.0,,,,
20260424,01,8,5,2.0,0.0,1.0,0.057,1,,,0,0,,3.0,,,5.0,,,,
20260424,01,8,2,5.0,0.0,0.0,0.154,2,44.0,53.8,0,0,0.16,4.15,14.89,29.79,0.0,0.0,0.0,13.64,28.4
20260424,01,8,6,3.0,0.0,1.0,0.033,1,,,0,0,,1.0,,,,,,,
20260424,01,8,5,2.0,0.0,1.0,0.057,1,,,0,0,,5.0,,,,,,,
20260424,01,8,3,4.0,0.0,0.0,0.114,2,57.0,47.8,0,0,0.2,3.93,20.0,32.63,4.6,30.0,40.0,34.25,30.77
20260424,01,8,1,6.0,0.0,0.0,0.555,1,,,0,0,,4.0,,,2.0,,,,
20260424,01,8,3,4.0,0.0,0.0,0.114,1,,,0,0,,3.0,,,4.0,,,,
20260424,01,8,4,1.0,1.0,1.0,0.087,2,39.0,52.9,0,0,0.21,5.18,32.99,47.42,5.25,35.0,50.0,21.54,24.71
20260424,01,8,6,3.0,0.0,1.0,0.033,1,,,0,0,,2.0,,,,,,,
20260424,01,8,4,1.0,1.0,1.0,0.087,1,,,0,0,,2.0,,,,,,,
20260424,01,8,5,2.0,0.0,1.0,0.057,4,27.0,52.4,1,0,0.12,6.37,37.63,58.06,8.13,50.0,62.5,24.66,27.59
20260424,01,8,3,4.0,0.0,0.0,0.114,1,,,0,0,,1.0,,,,,,,
20260424,01,8,3,4.0,0.0,0.0,0.114,1,,,0,0,,1.0,,,,,,,
20260424,01,8,6,3.0,0.0,1.0,0.033,2,26.0,53.3,0,0,0.17,5.57,39.08,59.77,6.29,47.06,70.59,32.89,21.79
20260424,01,8,2,5.0,0.0,0.0,0.154,1,,,0,0,,3.0,,,,,,,
20260424,01,8,6,3.0,0.0,1.0,0.033,1,,,0,0,,4.0,,,,,,,
20260424,01,9,1,1.0,1.0,1.0,0.555,4,38.0,52.8,0,0,0.14,6.24,31.53,50.45,6.77,50.0,65.38,38.57,22.22
20260424,01,9,4,5.0,0.0,0.0,0.087,1,,,0,0,,1.0,,,3.0,,,,
20260424,01,9,2,2.0,0.0,1.0,0.154,1,,,0,0,1.0,1.0,,,2.0,,,,
20260424,01,9,2,2.0,0.0,1.0,0.154,2,46.0,52.0,0,0,0.15,5.15,31.46,46.07,0.0,0.0,0.0,57.14,34.07
20260424,01,9,5,6.0,0.0,0.0,0.057,1,,,0,0,,1.0,,,5.0,,,,
20260424,01,9,1,1.0,1.0,1.0,0.555,1,,,0,0,,1.0,,,3.0,,,,
20260424,01,9,3,3.0,0.0,1.0,0.114,2,40.0,53.4,0,0,0.15,5.27,30.63,53.15,6.12,45.45,63.64,20.69,46.81
20260424,01,9,1,1.0,1.0,1.0,0.555,1,,,0,0,,4.0,,,5.0,,,,
20260424,01,9,2,2.0,0.0,1.0,0.154,1,,,0,0,,1.0,,,5.0,,,,
20260424,01,9,4,5.0,0.0,0.0,0.087,4,30.0,52.0,0,0,0.14,6.9,48.09,65.65,6.58,52.78,63.89,31.33,38.64
20260424,01,9,3,3.0,0.0,1.0,0.114,1,,,0,0,1.0,2.0,,,,,,,
20260424,01,9,3,3.0,0.0,1.0,0.114,1,,,0,0,,2.0,,,,,,,
20260424,01,9,5,6.0,0.0,0.0,0.057,2,28.0,52.5,0,0,0.13,5.1,29.55,48.86,0.0,0.0,0.0,12.28,26.67
20260424,01,9,2,2.0,0.0,1.0,0.154,1,,,0,0,,3.0,,,6.0,,,,
20260424,01,9,2,2.0,0.0,1.0,0.154,1,,,0,0,,3.0,,,6.0,,,,
20260424,01,9,6,4.0,0.0,0.0,0.033,3,54.0,52.0,0,0,0.16,5.29,36.36,49.09,5.67,45.45,51.52,39.74,31.52
20260424,01,9,4,5.0,0.0,0.0,0.087,1,,,0,0,1.0,6.0,,,4.0,,,,
20260424,01,9,3,3.0,0.0,1.0,0.114,1,,,0,0,,6.0,,,3.0,,,,
20260424,01,10,1,1.0,1.0,1.0,0.555,4,31.0,52.8,0,0,0.16,6.39,41.88,65.81,6.25,41.07,67.86,25.76,33.7
20260424,01,10,3,4.0,0.0,0.0,0.114,1,,,0,0,,5.0,,,,,,,
20260424,01,10,1,1.0,1.0,1.0,0.555,1,,,0,0,,2.0,,,,,,,
20260424,01,10,2,2.0,0.0,1.0,0.154,4,25.0,51.0,1,0,0.12,7.48,59.22,75.73,5.0,33.33,33.33,35.53,43.37
20260424,01,10,5,5.0,0.0,0.0,0.057,1,,,0,0,1.0,4.0,,,1.0,,,,
20260424,01,10,2,2.0,0.0,1.0,0.154,1,,,0,0,1.0,3.0,,,1.0,,,,
20260424,01,10,3,4.0,0.0,0.0,0.114,4,46.0,53.2,0,0,0.15,5.97,36.0,63.0,6.19,34.04,65.96,35.53,33.7
20260424,01,10,4,3.0,0.0,1.0,0.087,1,,,0,0,,5.0,,,,,,,
20260424,01,10,1,1.0,1.0,1.0,0.555,1,,,0,0,,1.0,,,,,,,
20260424,01,10,4,3.0,0.0,1.0,0.087,4,40.0,53.5,0,0,0.18,6.41,45.0,70.83,6.75,53.57,75.0,34.09,31.11
20260424,01,10,1,1.0,1.0,1.0,0.555,1,,,0,0,,2.0,,,4.0,,,,
20260424,01,10,2,2.0,0.0,1.0,0.154,1,,,0,0,,2.0,,,2.0,,,,
20260424,01,10,5,5.0,0.0,0.0,0.057,4,38.0,52.0,0,0,0.17,6.83,49.11,68.75,6.32,46.43,67.86,26.67,21.18
